"idIndividu","identite","prenom","nom","surnom","provVille","titre","profession","chargeEccl","sante","provDioc","statut","residence","titre2","profession2","identiteNorm","genre","provVilleT","titreT","titreTN","professionT","professionTN","chargeEcclT","chargeEcclTN","provDiocT","santeT","statutT","statutTN","titre2T","titre2TN","profession2T","profession2TN","decedeAvant","mention1","prenomTN","nomTN","nomDetail","professionCategorie","professionTheme","identification","dateChargeEccl"
9494,"heredibus bertrandi boyreti",NULL,"boyreti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9505,"heredibus magistri guillermi sabbaterii",NULL,"sabbaterii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9525,"heredi petri boneti cursoris",NULL,"boneti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9542,"heredibus stephani de salhnidis",NULL,"de salhindis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9543,"heredi johannis guillelmi",NULL,"guillelmi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9560,"heredibus magistri joahnnis de lanciti",NULL,"de lanciti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9571,"heredibus domini poncii raynaudi",NULL,"raynaudi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9596,"heredes raymundi fabri quondam serviens armorum domini nostri pape",NULL,"fabri",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9599,"heredes guillelmi de capreris",NULL,"de capreriis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9617,"heredes francisci raymundi",NULL,"raymundi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
938,"laurentius michaelis","laurentius","michaelis",NULL,NULL,NULL,"pellicerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"pelletier","pelletier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"laurent","michaelis",NULL,"cuir","cuir","homme",NULL
2263,"stephaneta de venisey","stephaneta","de venisey",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1376,"stephanette","de venisey","nom du mari",NULL,NULL,"femme",NULL
9050,"guillelmus petiti alias destrate","guillelmus","petiti","destrate",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1404,"guillaume","petiti",NULL,NULL,NULL,"homme",NULL
2292,"desiderius feraudi","desiderius","feraudi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380,"didier","feraud",NULL,NULL,NULL,"homme",NULL
9635,"uxor magistri anthoni de valle aqueria quondam notari",NULL,"de valle aqueria",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,"nom du mari",NULL,NULL,"femme",NULL
9181,"jean de cojordan","jean","de cojordan",NULL,NULL,NULL,NULL,"eveque d avignon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"eveque d avignon","eveque",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1312,"jean","de cojordan",NULL,"clerge","clerge","homme",NULL
2003,"raymundus nigri","raymundus","nigri",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1376,"raymond","nigri",NULL,NULL,NULL,"homme",NULL
9330,"berengarie corbete","berengarie","corbete",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"femme",NULL
4018,"filipponus de bello","filipponus","de bello",NULL,NULL,NULL,"pellipari",NULL,NULL,"altisiodoren diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"pelletier","pelletier",NULL,NULL,"diocese d auxerre",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"philippe","de bello",NULL,"cuir","cuir","homme",NULL
4071,"guillelmus feraldi","guillelmus","feraldi",NULL,NULL,NULL,"macellari",NULL,NULL,"apten diocesis","civis liber divisionis",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"boucher","boucher",NULL,NULL,"diocese d apte",NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"guillaume","feraldi",NULL,"metier de l alimentation","viande vollailes betes","homme",NULL
9332,"ludovica de la roseya","ludovica","de la roseya",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"femme",NULL
3033,"johan forgeron","johan","forgeron",NULL,NULL,NULL,"serveys a castel raynart per una capelania de guilhem cambalia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"sergent a chateaurenard pour une chapellenie de guilhem cambalia","sergent",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1377,"jean","forgeron",NULL,"officier employe d administration","securite","homme",NULL
9333,"johannes de la roseya","johannes","de la roseya",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
8545,"mateus berengarii","mateus","berengarii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen d avignon",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1358,"mathieu","berengar",NULL,NULL,NULL,"homme",NULL
9245,"robert de geneve","robert","de geneve",NULL,NULL,NULL,NULL,"cardinal des douze apotres 1371 pape clement VII 1378",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal des douze apotres 1371 pape clement VII 1378","cardinal pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1394,1394,"robert","de geneve",NULL,"clerge","clerge","homme",1371
9180,"arnaud de via","arnaud","de via",NULL,NULL,NULL,NULL,"cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal de saint eustache","cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1335,1335,"arnaud","de via",NULL,"clerge","clerge","homme",1317
9220,"raymond de roux","raymond","de roux",NULL,NULL,NULL,NULL,"cardinal de sainte marie in cosmedin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal de sainte marie in cosmedin","cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1325,1325,"raymond","de roux",NULL,"clerge","clerge","homme",1317
9226,"francesco degli Atti","francesco","degli atti","cardinal de florence",NULL,NULL,NULL,"cardinal de saint marc 1356",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal de saint marc 1356","cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1361,1361,"francois","degli atti",NULL,"clerge","clerge","homme",1356
9242,"gilles albornoz","gilles","albornoz","cardinal d espagne",NULL,NULL,NULL,"cardinal de saint clement 1375 eveque de sabine 1356",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal de saint clement 1375 eveque de sabine 1356","cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1367,1367,"gilles","albornoz",NULL,"clerge","clerge","homme",1356
9235,"arnaud de falguieres","arnaud","de falguieres",NULL,NULL,NULL,NULL,"eveque de sabine 1310",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"eveque de sabine 1310","eveque",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1317,1317,"arnaud","de falguieres",NULL,"clerge","clerge","homme",1310
9334,"guimetus de capreriis","guimetus","de capreriis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
7693,"filippus macçuoli senior","filippus","macçuoli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371,1371,"philippe","macçuoli",NULL,NULL,NULL,"homme",NULL
8814,"syffredus malosse","syffredus","malosse",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen d avignon",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1358,"siffred","malosse",NULL,NULL,NULL,"homme",NULL
9335,"salvatore de capreriis","salvatore","de capreriis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
9336,"guilaubertus de capreriis","guilauberto","de capreriis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
9342,"rostagnus de roseria","rostagnus","de roseria",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
9359,"bernardus bartholomei","bernardus","bartholomei",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
9040,"petrus vincentii","petrus","vincentii",NULL,NULL,NULL,"banasterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"vannier","vannier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1392,"pierre","vincent",NULL,"metier de la decoration fourniture","utilitaires","homme",NULL
9360,"guillermus de capreriis","guillermus","de capreriis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
9380,"guillermus martini","guillermus","martini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
9382,"girarda martine","girarda","martini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"femme",NULL
9383,"petrus martini","petrus","martini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
9384,"berninus bruni","berninus","bruno",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
7865,"perrinus de ponte alberto","perrinus","de ponte alberto",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371,1371,"perrin","de ponte alberto",NULL,NULL,NULL,"homme",NULL
9385,"moneta de lasereta","moneta","de lasereta",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,"nom du mari",NULL,NULL,"femme",NULL
9323,"alargentina gauffredi","alargentina","gauffredi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,"nom du mari",NULL,NULL,"femme",NULL
9340,"bertrande rebello","bertrande","rebello",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,"nom du mari",NULL,NULL,"femme",NULL
9408,"alisia petiti","alisia","petiti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,"nom du mari",NULL,NULL,"femme",NULL
9246,"galeotto de petramala","galeotto","de petramala",NULL,NULL,NULL,NULL,"cardinal diacre de sainte georges au vekabre 1388, il etait d abord sous l obedience d urbain v avant de changer en 1388",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal diacre de sainte georges au vekabre 1388, il etait d abord sous l obedience d urbain v avant de changer en 1388","cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1400,1400,"galeotto","de petramala",NULL,"clerge","clerge","homme",1388
9247,"gaillart de la motte","gaillart","de la motte",NULL,NULL,NULL,NULL,"cardinal diacre de sainte lucie 1316",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal diacre de sainte lucie 1316","cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1356,1356,"gaillard","de la motte",NULL,"clerge","clerge","homme",1316
9409,"stephanus aondi","stephanus","aondi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
9251,"pedro gomez de barroso I","pedro","gomez de barroso","cardinal d espagne",NULL,NULL,NULL,"cardinal de sainte praxede 1327 eveque de sabine 1341",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal de sainte praxede 1327 eveque de sabine 1341","cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1348,1348,"pierre","gomez de barroso",NULL,"clerge","clerge","homme",1327
4619,"anthonius ycardi","anthonius","ycardi",NULL,NULL,NULL,NULL,NULL,NULL,"cavalicen diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"diocese de cavaillon",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"antoine","ycardi",NULL,NULL,NULL,"homme",NULL
9029,"durandus volatorius","durandus","volatorius",NULL,NULL,NULL,"ortholanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"jardinier","jardinier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1392,"durand","volator",NULL,"metier de l agriculture et de l elevage","agriculture","homme",NULL
9138,"anthonius beneditci","anthonius","beneditci",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL,NULL,1399,"antoine","benedict",NULL,NULL,NULL,"homme",NULL
2856,"joan chalvent","joan","chalvent",NULL,NULL,NULL,"pelhier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"pelhier","pelletier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1356,"jean","chalvent",NULL,"cuir","cuir","homme",NULL
9411,"mengeta uxor johannis bernardi","mengeta","bernardi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"femme",NULL
9622,"heredes guillermi de sanaresio condam serviens armororum",NULL,"de sanaresio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9645,"heredes ferrari sperandei",NULL,"ferrari",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9357,"raymundus decausina","raymundus","decaussina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
7727,"bertrandus maritus ghigona","bertrandus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"lugdun. Dioc.",NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"diocese de lyon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371,"bertrand",NULL,NULL,NULL,NULL,"homme",NULL
1086,"pontius terrassone","pontius","terrassone",NULL,NULL,NULL,"speciarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"epicier","epicier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"pons","terrassone",NULL,"marchand","negoce","homme",NULL
272,"johannes de podio","johannes","de podio","raustit","avinione",NULL,"peissonerius sive cultor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johannis de podio","homme","avignon",NULL,NULL,"poissonnier ou agriculteur","poissonnier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1376,"jean","de podio",NULL,"metier de l alimentation","poisson","homme",NULL
277,"catherina de sancto gervasio","catherina","de sancto gervasio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"catherine de s-gervasio","femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1358,"catherine","de sancto gervasio","nom du pere",NULL,NULL,"femme",NULL
2471,"hugonis arnaldi","hugonis","arnaldi",NULL,"agulha",NULL,NULL,NULL,"quondam",NULL,NULL,NULL,NULL,NULL,NULL,"homme","eguilles",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1381,"hugues","arnald",NULL,NULL,NULL,"homme",NULL
717,"bernardus mutonis","bernardus","mutonis",NULL,NULL,NULL,"porterius pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"portier du pape","portier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"bernard","mutonis",NULL,"homme de peine domestique","domesticite","homme",NULL
1726,"johannes rosseti","johannes","rosseti",NULL,NULL,"magister","notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,"maitre","maitre","notaire","notaire",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1376,"jean","rosseti",NULL,"metier du droit","ecrit","homme",NULL
2415,"rostagnus ysonis","rostagnus","ysonis",NULL,NULL,NULL,"speciarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"epicier","epicier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380,"rostan","ysonis",NULL,"marchand","negoce","homme",NULL
3138,"poncius bajuli senior","poncius","bajuli senior","senior",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1298,"pons","bajul",NULL,NULL,NULL,"homme",NULL
3021,"ramon bernart flamenc","ramon","bernart flamenc",NULL,NULL,"mosser","doctor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,"seigneur","seigneur","docteur","docteur",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1375,"raymond","bernart flamenc",NULL,"metier du droit","droit","homme",NULL
7834,"johannes sancto purçano","johannes","sancto purçano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371,"jean","sancto purçano",NULL,NULL,NULL,"homme",NULL
2996,"berthomieu de vigeyac","berthomieu","de vigeyac",NULL,"davinhon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme","avignon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1390,"barthelemi","de vigeac",NULL,NULL,NULL,"homme",NULL
3848,"alfajus","alfajus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1251,"alfan",NULL,NULL,NULL,NULL,"homme",NULL
9398,"poncius adimbardi","poncius","adimbardi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
9413,"francisca relicta hugonis pelherii alias de burgus","francisca","pelherii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"femme",NULL
3709,"guillelmus raynaudi","guillelmus","raynaudi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1333,"guillaume","raynaudi",NULL,NULL,NULL,"homme",NULL
